,delivery_area_id,date,partners_cnt,delay_rate,shift_time-4,shift_time-5,shift_time-6,shift_time-7,shift_time-8
380532,192,2021-12-03 12:00:00,2.0,0.0,0,0,0,0,0
380533,192,2021-12-03 13:00:00,2.0,0.0,0,0,0,0,0
380534,192,2021-12-03 14:00:00,1.0,0.0,0,0,0,0,0
380535,192,2021-12-03 15:00:00,1.0,0.0,0,0,0,0,0
380536,192,2021-12-03 16:00:00,1.0,0.0,0,0,0,0,0
380537,192,2021-12-03 17:00:00,1.0,0.0,0,0,0,0,0
380538,192,2021-12-03 18:00:00,2.0,0.0,0,0,0,0,0
380539,192,2021-12-03 19:00:00,1.0,0.0,0,0,0,0,0
380540,192,2021-12-03 20:00:00,2.0,0.0,0,0,0,0,0
380541,192,2021-12-03 21:00:00,1.0,0.1,0,0,0,0,0
380542,192,2021-12-04 10:00:00,1.0,0.0,0,0,0,0,0
380543,192,2021-12-04 11:00:00,2.0,0.0,0,0,0,0,0
380544,192,2021-12-04 12:00:00,2.0,0.0,0,0,0,0,0
380545,192,2021-12-04 13:00:00,2.0,0.0,0,0,0,0,0
380546,192,2021-12-04 14:00:00,1.0,0.0,0,0,0,0,0
380547,192,2021-12-04 15:00:00,1.0,0.0,0,0,0,0,0
380548,192,2021-12-04 16:00:00,1.0,0.0,0,0,0,0,0
380549,192,2021-12-04 17:00:00,1.0,0.0,0,0,0,0,0
380550,192,2021-12-04 18:00:00,2.0,0.0,0,0,0,0,0
380551,192,2021-12-04 19:00:00,1.0,0.0,0,0,0,0,0
380552,192,2021-12-04 20:00:00,2.0,0.0,0,0,0,0,0
380553,192,2021-12-04 21:00:00,2.0,0.0,0,0,0,0,0
380554,192,2021-12-05 10:00:00,1.0,0.0,0,0,0,0,0
380555,192,2021-12-05 11:00:00,2.0,0.0,0,0,0,0,0
380556,192,2021-12-05 12:00:00,2.0,0.0,0,0,0,0,0
380557,192,2021-12-05 13:00:00,2.0,0.0,0,0,0,0,0
380558,192,2021-12-05 14:00:00,1.0,0.0,0,0,0,0,0
380559,192,2021-12-05 15:00:00,1.0,0.0,0,0,0,0,0
380560,192,2021-12-05 16:00:00,1.0,0.0,0,0,0,0,0
380561,192,2021-12-05 17:00:00,1.0,0.0,0,0,0,0,0
380562,192,2021-12-05 18:00:00,2.0,0.0,0,0,0,0,0
380563,192,2021-12-05 19:00:00,1.0,0.0,0,0,0,0,0
380564,192,2021-12-05 20:00:00,2.0,0.0,0,0,0,0,0
380565,192,2021-12-05 21:00:00,2.0,0.0,0,0,0,0,0
380566,192,2021-12-06 10:00:00,1.0,0.0,0,0,0,0,0
380567,192,2021-12-06 11:00:00,2.0,0.0,0,0,0,0,0
380568,192,2021-12-06 12:00:00,2.0,0.0,0,0,0,0,0
380569,192,2021-12-06 13:00:00,2.0,0.0,0,0,0,0,0
380570,192,2021-12-06 14:00:00,1.0,0.0,0,0,0,0,0
380571,192,2021-12-06 15:00:00,1.0,0.0,0,0,0,0,0
380572,192,2021-12-06 16:00:00,1.0,0.0,0,0,0,0,0
380573,192,2021-12-06 17:00:00,2.0,0.0,0,0,0,0,0
380574,192,2021-12-06 18:00:00,2.0,0.0,0,0,0,0,0
380575,192,2021-12-06 19:00:00,1.0,0.0,0,0,0,0,0
380576,192,2021-12-06 20:00:00,2.0,0.0,0,0,0,0,0
380577,192,2021-12-06 21:00:00,2.0,0.0,0,0,0,0,0
380578,192,2021-12-07 10:00:00,1.0,0.0,0,0,0,0,0
380579,192,2021-12-07 11:00:00,2.0,0.0,0,0,0,0,0
380580,192,2021-12-07 12:00:00,2.0,0.0,0,0,0,0,0
380581,192,2021-12-07 13:00:00,2.0,0.0,0,0,0,0,0
380582,192,2021-12-07 14:00:00,1.0,0.0,0,0,0,0,0
380583,192,2021-12-07 15:00:00,1.0,0.0,0,0,0,0,0
380584,192,2021-12-07 16:00:00,1.0,0.0,0,0,0,0,0
380585,192,2021-12-07 17:00:00,2.0,0.0,0,0,0,0,0
380586,192,2021-12-07 18:00:00,2.0,0.0,0,0,0,0,0
380587,192,2021-12-07 19:00:00,1.0,0.0,0,0,0,0,0
380588,192,2021-12-07 20:00:00,2.0,0.0,0,0,0,0,0
380589,192,2021-12-07 21:00:00,2.0,0.0,0,0,0,0,0
381919,193,2021-12-01 10:00:00,1.0,0.0,0,0,0,0,0
381920,193,2021-12-01 11:00:00,1.0,0.0,0,0,0,0,0
381921,193,2021-12-01 12:00:00,2.0,0.0,0,0,0,0,0
381922,193,2021-12-01 13:00:00,1.0,0.0,0,0,0,0,0
381923,193,2021-12-01 14:00:00,1.0,0.0,0,0,0,0,0
381924,193,2021-12-01 15:00:00,2.0,0.0,0,0,0,0,0
381925,193,2021-12-01 16:00:00,3.0,0.0,0,0,0,0,0
381926,193,2021-12-01 17:00:00,1.0,0.0,0,0,0,0,0
381927,193,2021-12-01 18:00:00,2.0,0.0,0,0,0,0,0
381928,193,2021-12-01 19:00:00,2.0,0.0,0,0,0,0,0
381929,193,2021-12-01 20:00:00,3.0,0.0,0,0,0,0,0
381930,193,2021-12-01 21:00:00,2.0,0.2,0,0,0,0,0
381931,193,2021-12-02 10:00:00,1.0,0.0,0,0,0,0,0
381932,193,2021-12-02 11:00:00,1.0,0.0,0,0,0,0,0
381933,193,2021-12-02 12:00:00,2.0,0.0,0,0,0,0,0
381934,193,2021-12-02 13:00:00,1.0,0.0,0,0,0,0,0
381935,193,2021-12-02 14:00:00,1.0,0.0,0,0,0,0,0
381936,193,2021-12-02 15:00:00,2.0,0.0,0,0,0,0,0
381937,193,2021-12-02 16:00:00,3.0,0.0,0,0,0,0,0
381938,193,2021-12-02 17:00:00,1.0,0.0,0,0,0,0,0
381939,193,2021-12-02 18:00:00,2.0,0.0,0,0,0,0,0
381940,193,2021-12-02 19:00:00,1.0,0.0,0,0,0,0,0
381941,193,2021-12-02 20:00:00,3.0,0.0,0,0,0,0,0
381942,193,2021-12-02 21:00:00,2.0,0.0,0,0,0,0,0
381943,193,2021-12-03 10:00:00,1.0,0.0,0,0,0,0,0
381944,193,2021-12-03 11:00:00,1.0,0.0,0,0,0,0,0
381945,193,2021-12-03 12:00:00,2.0,0.0,0,0,0,0,0
381946,193,2021-12-03 13:00:00,1.0,0.0,0,0,0,0,0
381947,193,2021-12-03 14:00:00,1.0,0.0,0,0,0,0,0
381948,193,2021-12-03 15:00:00,2.0,0.0,0,0,0,0,0
381949,193,2021-12-03 16:00:00,3.0,0.0,0,0,0,0,0
381950,193,2021-12-03 17:00:00,1.0,0.0,0,0,0,0,0
381951,193,2021-12-03 18:00:00,2.0,0.0,0,0,0,0,0
381952,193,2021-12-03 19:00:00,2.0,0.0,0,0,0,0,0
381953,193,2021-12-03 20:00:00,3.0,0.0,0,0,0,0,0
381954,193,2021-12-03 21:00:00,2.0,0.2,0,0,0,0,0
381955,193,2021-12-04 10:00:00,1.0,0.0,0,0,0,0,0
381956,193,2021-12-04 11:00:00,1.0,0.0,0,0,0,0,0
381957,193,2021-12-04 12:00:00,2.0,0.0,0,0,0,0,0
381958,193,2021-12-04 13:00:00,1.0,0.0,0,0,0,0,0
381959,193,2021-12-04 14:00:00,1.0,0.0,0,0,0,0,0
381960,193,2021-12-04 15:00:00,2.0,0.0,0,0,0,0,0
381961,193,2021-12-04 16:00:00,3.0,0.0,0,0,0,0,0
381962,193,2021-12-04 17:00:00,1.0,0.0,0,0,0,0,0
381963,193,2021-12-04 18:00:00,2.0,0.0,0,0,0,0,0
381964,193,2021-12-04 19:00:00,2.0,0.0,0,0,0,0,0
381965,193,2021-12-04 20:00:00,3.0,0.0,0,0,0,0,0
381966,193,2021-12-04 21:00:00,2.0,0.0,0,0,0,0,0
381967,193,2021-12-05 10:00:00,1.0,0.0,0,0,0,0,0
381968,193,2021-12-05 11:00:00,1.0,0.0,0,0,0,0,0
381969,193,2021-12-05 12:00:00,2.0,0.0,0,0,0,0,0
381970,193,2021-12-05 13:00:00,1.0,0.0,0,0,0,0,0
381971,193,2021-12-05 14:00:00,1.0,0.0,0,0,0,0,0
381972,193,2021-12-05 15:00:00,2.0,0.0,0,0,0,0,0
381973,193,2021-12-05 16:00:00,3.0,0.0,0,0,0,0,0
381974,193,2021-12-05 17:00:00,1.0,0.0,0,0,0,0,0
381975,193,2021-12-05 18:00:00,2.0,0.0,0,0,0,0,0
381976,193,2021-12-05 19:00:00,2.0,0.0,0,0,0,0,0
381977,193,2021-12-05 20:00:00,3.0,0.0,0,0,0,0,0
381978,193,2021-12-05 21:00:00,2.0,0.2,0,0,0,0,0
381979,193,2021-12-06 10:00:00,1.0,0.0,0,0,0,0,0
381980,193,2021-12-06 11:00:00,1.0,0.0,0,0,0,0,0
381981,193,2021-12-06 12:00:00,2.0,0.0,0,0,0,0,0
381982,193,2021-12-06 13:00:00,1.0,0.0,0,0,0,0,0
381983,193,2021-12-06 14:00:00,1.0,0.0,0,0,0,0,0
381984,193,2021-12-06 15:00:00,2.0,0.0,0,0,0,0,0
381985,193,2021-12-06 16:00:00,3.0,0.0,0,0,0,0,0
381986,193,2021-12-06 17:00:00,1.0,0.0,0,0,0,0,0
381987,193,2021-12-06 18:00:00,2.0,0.0,0,0,0,0,0
381988,193,2021-12-06 19:00:00,2.0,0.0,0,0,0,0,0
381989,193,2021-12-06 20:00:00,3.0,0.0,0,0,0,0,0
381990,193,2021-12-06 21:00:00,2.0,0.2,0,0,0,0,0
381991,193,2021-12-07 10:00:00,1.0,0.0,0,0,0,0,0
381992,193,2021-12-07 11:00:00,1.0,0.0,0,0,0,0,0
381993,193,2021-12-07 12:00:00,2.0,0.0,0,0,0,0,0
381994,193,2021-12-07 13:00:00,1.0,0.0,0,0,0,0,0
381995,193,2021-12-07 14:00:00,1.0,0.0,0,0,0,0,0
381996,193,2021-12-07 15:00:00,2.0,0.0,0,0,0,0,0
381997,193,2021-12-07 16:00:00,3.0,0.0,0,0,0,0,0
381998,193,2021-12-07 17:00:00,1.0,0.0,0,0,0,0,0
381999,193,2021-12-07 18:00:00,2.0,0.0,0,0,0,0,0
382000,193,2021-12-07 19:00:00,2.0,0.0,0,0,0,0,0
382001,193,2021-12-07 20:00:00,3.0,0.0,0,0,0,0,0
382002,193,2021-12-07 21:00:00,2.0,0.2,0,0,0,0,0
383280,194,2021-12-01 10:00:00,1.0,0.0,0,0,0,0,0
383281,194,2021-12-01 11:00:00,2.0,0.0,0,0,0,0,0
383282,194,2021-12-01 12:00:00,1.0,0.0,0,0,0,0,0
383283,194,2021-12-01 13:00:00,1.0,0.0,0,0,0,0,0
383284,194,2021-12-01 14:00:00,1.0,0.0,0,0,0,0,0
383285,194,2021-12-01 15:00:00,1.0,0.0,0,0,0,0,0
383286,194,2021-12-01 16:00:00,1.0,0.0,0,0,0,0,0
383287,194,2021-12-01 17:00:00,2.0,0.0,0,0,0,0,0
383288,194,2021-12-01 18:00:00,1.0,0.0,0,0,0,0,0
383289,194,2021-12-01 19:00:00,2.0,0.12,0,0,0,0,0
383290,194,2021-12-01 20:00:00,1.0,0.0,0,0,0,0,0
383291,194,2021-12-01 21:00:00,1.0,0.0,0,0,0,0,0
383292,194,2021-12-02 10:00:00,1.0,0.0,0,0,0,0,0
383293,194,2021-12-02 11:00:00,3.0,0.0,0,0,0,0,0
383294,194,2021-12-02 12:00:00,1.0,0.0,0,0,0,0,0
383295,194,2021-12-02 13:00:00,1.0,0.0,0,0,0,0,0
383296,194,2021-12-02 14:00:00,1.0,0.0,0,0,0,0,0
383297,194,2021-12-02 15:00:00,1.0,0.0,0,0,0,0,0
383298,194,2021-12-02 16:00:00,1.0,0.0,0,0,0,0,0
383299,194,2021-12-02 17:00:00,2.0,0.0,0,0,0,0,0
383300,194,2021-12-02 18:00:00,1.0,0.0,0,0,0,0,0
383301,194,2021-12-02 19:00:00,3.0,0.0,0,0,0,0,0
383302,194,2021-12-02 20:00:00,1.0,0.0,0,0,0,0,0
383303,194,2021-12-02 21:00:00,1.0,0.0,0,0,0,0,0
383304,194,2021-12-03 10:00:00,1.0,0.0,0,0,0,0,0
383305,194,2021-12-03 11:00:00,3.0,0.0,0,0,0,0,0
383306,194,2021-12-03 12:00:00,1.0,0.0,0,0,0,0,0
383307,194,2021-12-03 13:00:00,1.0,0.0,0,0,0,0,0
383308,194,2021-12-03 14:00:00,1.0,0.0,0,0,0,0,0
383309,194,2021-12-03 15:00:00,1.0,0.0,0,0,0,0,0
383310,194,2021-12-03 16:00:00,1.0,0.0,0,0,0,0,0
383311,194,2021-12-03 17:00:00,2.0,0.0,0,0,0,0,0
383312,194,2021-12-03 18:00:00,2.0,0.0,0,0,0,0,0
383313,194,2021-12-03 19:00:00,3.0,0.0,0,0,0,0,0
383314,194,2021-12-03 20:00:00,1.0,0.0,0,0,0,0,0
383315,194,2021-12-03 21:00:00,1.0,0.0,0,0,0,0,0
383316,194,2021-12-04 10:00:00,1.0,0.0,0,0,0,0,0
383317,194,2021-12-04 11:00:00,3.0,0.0,0,0,0,0,0
383318,194,2021-12-04 12:00:00,1.0,0.0,0,0,0,0,0
383319,194,2021-12-04 13:00:00,1.0,0.0,0,0,0,0,0
383320,194,2021-12-04 14:00:00,2.0,0.0,0,0,0,0,0
383321,194,2021-12-04 15:00:00,1.0,0.0,0,0,0,0,0
383322,194,2021-12-04 16:00:00,1.0,0.0,0,0,0,0,0
383323,194,2021-12-04 17:00:00,2.0,0.0,0,0,0,0,0
383324,194,2021-12-04 18:00:00,2.0,0.0,0,0,0,0,0
383325,194,2021-12-04 19:00:00,3.0,0.0,0,0,0,0,0
383326,194,2021-12-04 20:00:00,1.0,0.0,0,0,0,0,0
383327,194,2021-12-04 21:00:00,1.0,0.0,0,0,0,0,0
383328,194,2021-12-05 10:00:00,1.0,0.0,0,0,0,0,0
383329,194,2021-12-05 11:00:00,3.0,0.0,0,0,0,0,0
383330,194,2021-12-05 12:00:00,2.0,0.0,0,0,0,0,0
383331,194,2021-12-05 13:00:00,1.0,0.0,0,0,0,0,0
383332,194,2021-12-05 14:00:00,2.0,0.0,0,0,0,0,0
383333,194,2021-12-05 15:00:00,1.0,0.0,0,0,0,0,0
383334,194,2021-12-05 16:00:00,1.0,0.0,0,0,0,0,0
383335,194,2021-12-05 17:00:00,3.0,0.0,0,0,0,0,0
383336,194,2021-12-05 18:00:00,2.0,0.0,0,0,0,0,0
383337,194,2021-12-05 19:00:00,3.0,0.0,0,0,0,0,0
383338,194,2021-12-05 20:00:00,1.0,0.11,0,0,0,0,0
383339,194,2021-12-05 21:00:00,1.0,0.3,0,0,0,0,0
383340,194,2021-12-06 10:00:00,1.0,0.0,0,0,0,0,0
383341,194,2021-12-06 11:00:00,3.0,0.0,0,0,0,0,0
383342,194,2021-12-06 12:00:00,2.0,0.0,0,0,0,0,0
383343,194,2021-12-06 13:00:00,1.0,0.0,0,0,0,0,0
383344,194,2021-12-06 14:00:00,2.0,0.0,0,0,0,0,0
383345,194,2021-12-06 15:00:00,2.0,0.0,0,0,0,0,0
383346,194,2021-12-06 16:00:00,1.0,0.0,0,0,0,0,0
383347,194,2021-12-06 17:00:00,3.0,0.0,0,0,0,0,0
383348,194,2021-12-06 18:00:00,2.0,0.0,0,0,0,0,0
383349,194,2021-12-06 19:00:00,3.0,0.0,0,0,0,0,0
383350,194,2021-12-06 20:00:00,1.0,0.11,0,0,0,0,0
383351,194,2021-12-06 21:00:00,1.0,0.3,0,0,0,0,0
383352,194,2021-12-07 10:00:00,1.0,0.0,0,0,0,0,0
383353,194,2021-12-07 11:00:00,3.0,0.0,0,0,0,0,0
383354,194,2021-12-07 12:00:00,2.0,0.0,0,0,0,0,0
383355,194,2021-12-07 13:00:00,1.0,0.0,0,0,0,0,0
383356,194,2021-12-07 14:00:00,2.0,0.0,0,0,0,0,0
383357,194,2021-12-07 15:00:00,2.0,0.0,0,0,0,0,0
383358,194,2021-12-07 16:00:00,2.0,0.0,0,0,0,0,0
383359,194,2021-12-07 17:00:00,3.0,0.0,0,0,0,0,0
383360,194,2021-12-07 18:00:00,2.0,0.0,0,0,0,0,0
383361,194,2021-12-07 19:00:00,3.0,0.0,0,0,0,0,0
383362,194,2021-12-07 20:00:00,1.0,0.11,0,0,0,0,0
383363,194,2021-12-07 21:00:00,1.0,0.3,0,0,0,0,0
385740,196,2021-12-01 10:00:00,1.0,0.0,0,0,0,0,0
385741,196,2021-12-01 11:00:00,2.0,0.0,0,0,0,0,0
385742,196,2021-12-01 12:00:00,1.0,0.0,0,0,0,0,0
385743,196,2021-12-01 13:00:00,1.0,0.0,0,0,0,0,0
385744,196,2021-12-01 14:00:00,1.0,0.0,0,0,0,0,0
385745,196,2021-12-01 15:00:00,1.0,0.0,0,0,0,0,0
385746,196,2021-12-01 16:00:00,1.0,0.0,0,0,0,0,0
385747,196,2021-12-01 17:00:00,1.0,0.0,0,0,0,0,0
385748,196,2021-12-01 18:00:00,1.0,0.0,0,0,0,0,0
385749,196,2021-12-01 19:00:00,2.0,0.0,0,0,0,0,0
385750,196,2021-12-01 20:00:00,2.0,0.0,0,0,0,0,0
385751,196,2021-12-01 21:00:00,1.0,0.2,0,0,0,0,0
385752,196,2021-12-02 10:00:00,1.0,0.0,0,0,0,0,0
385753,196,2021-12-02 11:00:00,1.0,0.0,0,0,0,0,0
385754,196,2021-12-02 12:00:00,1.0,0.0,0,0,0,0,0
385755,196,2021-12-02 13:00:00,1.0,0.0,0,0,0,0,0
385756,196,2021-12-02 14:00:00,1.0,0.0,0,0,0,0,0
385757,196,2021-12-02 15:00:00,1.0,0.0,0,0,0,0,0
385758,196,2021-12-02 16:00:00,1.0,0.0,0,0,0,0,0
385759,196,2021-12-02 17:00:00,1.0,0.0,0,0,0,0,0
385760,196,2021-12-02 18:00:00,1.0,0.0,0,0,0,0,0
385761,196,2021-12-02 19:00:00,2.0,0.0,0,0,0,0,0
385762,196,2021-12-02 20:00:00,2.0,0.0,0,0,0,0,0
385763,196,2021-12-02 21:00:00,1.0,0.2,0,0,0,0,0
385764,196,2021-12-03 10:00:00,1.0,0.0,0,0,0,0,0
385765,196,2021-12-03 11:00:00,1.0,0.0,0,0,0,0,0
385766,196,2021-12-03 12:00:00,1.0,0.0,0,0,0,0,0
385767,196,2021-12-03 13:00:00,1.0,0.0,0,0,0,0,0
385768,196,2021-12-03 14:00:00,1.0,0.0,0,0,0,0,0
385769,196,2021-12-03 15:00:00,1.0,0.0,0,0,0,0,0
385770,196,2021-12-03 16:00:00,1.0,0.0,0,0,0,0,0
385771,196,2021-12-03 17:00:00,1.0,0.0,0,0,0,0,0
385772,196,2021-12-03 18:00:00,1.0,0.0,0,0,0,0,0
385773,196,2021-12-03 19:00:00,2.0,0.0,0,0,0,0,0
385774,196,2021-12-03 20:00:00,2.0,0.0,0,0,0,0,0
385775,196,2021-12-03 21:00:00,1.0,0.2,0,0,0,0,0
385776,196,2021-12-04 10:00:00,1.0,0.0,0,0,0,0,0
385777,196,2021-12-04 11:00:00,1.0,0.0,0,0,0,0,0
385778,196,2021-12-04 12:00:00,1.0,0.0,0,0,0,0,0
385779,196,2021-12-04 13:00:00,1.0,0.0,0,0,0,0,0
385780,196,2021-12-04 14:00:00,1.0,0.0,0,0,0,0,0
385781,196,2021-12-04 15:00:00,1.0,0.0,0,0,0,0,0
385782,196,2021-12-04 16:00:00,1.0,0.0,0,0,0,0,0
385783,196,2021-12-04 17:00:00,1.0,0.0,0,0,0,0,0
385784,196,2021-12-04 18:00:00,1.0,0.0,0,0,0,0,0
385785,196,2021-12-04 19:00:00,2.0,0.0,0,0,0,0,0
385786,196,2021-12-04 20:00:00,2.0,0.0,0,0,0,0,0
385787,196,2021-12-04 21:00:00,1.0,0.2,0,0,0,0,0
385788,196,2021-12-05 10:00:00,1.0,0.0,0,0,0,0,0
385789,196,2021-12-05 11:00:00,1.0,0.0,0,0,0,0,0
385790,196,2021-12-05 12:00:00,1.0,0.0,0,0,0,0,0
385791,196,2021-12-05 13:00:00,1.0,0.0,0,0,0,0,0
385792,196,2021-12-05 14:00:00,1.0,0.0,0,0,0,0,0
385793,196,2021-12-05 15:00:00,1.0,0.0,0,0,0,0,0
385794,196,2021-12-05 16:00:00,1.0,0.0,0,0,0,0,0
385795,196,2021-12-05 17:00:00,1.0,0.0,0,0,0,0,0
385796,196,2021-12-05 18:00:00,1.0,0.0,0,0,0,0,0
385797,196,2021-12-05 19:00:00,2.0,0.0,0,0,0,0,0
385798,196,2021-12-05 20:00:00,2.0,0.0,0,0,0,0,0
385799,196,2021-12-05 21:00:00,1.0,0.2,0,0,0,0,0
385800,196,2021-12-06 10:00:00,1.0,0.0,0,0,0,0,0
385801,196,2021-12-06 11:00:00,1.0,0.0,0,0,0,0,0
385802,196,2021-12-06 12:00:00,1.0,0.0,0,0,0,0,0
385803,196,2021-12-06 13:00:00,1.0,0.0,0,0,0,0,0
385804,196,2021-12-06 14:00:00,1.0,0.0,0,0,0,0,0
385805,196,2021-12-06 15:00:00,1.0,0.0,0,0,0,0,0
385806,196,2021-12-06 16:00:00,1.0,0.0,0,0,0,0,0
385807,196,2021-12-06 17:00:00,1.0,0.0,0,0,0,0,0
385808,196,2021-12-06 18:00:00,1.0,0.0,0,0,0,0,0
385809,196,2021-12-06 19:00:00,2.0,0.0,0,0,0,0,0
385810,196,2021-12-06 20:00:00,2.0,0.0,0,0,0,0,0
385811,196,2021-12-06 21:00:00,1.0,0.0,0,0,0,0,0
385812,196,2021-12-07 10:00:00,1.0,0.0,0,0,0,0,0
385813,196,2021-12-07 11:00:00,1.0,0.0,0,0,0,0,0
385814,196,2021-12-07 12:00:00,1.0,0.0,0,0,0,0,0
385815,196,2021-12-07 13:00:00,1.0,0.0,0,0,0,0,0
385816,196,2021-12-07 14:00:00,1.0,0.0,0,0,0,0,0
385817,196,2021-12-07 15:00:00,1.0,0.0,0,0,0,0,0
385818,196,2021-12-07 16:00:00,1.0,0.0,0,0,0,0,0
385819,196,2021-12-07 17:00:00,1.0,0.0,0,0,0,0,0
385820,196,2021-12-07 18:00:00,1.0,0.0,0,0,0,0,0
385821,196,2021-12-07 19:00:00,2.0,0.0,0,0,0,0,0
385822,196,2021-12-07 20:00:00,2.0,0.0,0,0,0,0,0
385823,196,2021-12-07 21:00:00,1.0,0.0,0,0,0,0,0
386991,197,2021-12-01 10:00:00,1.0,0.0,0,0,0,0,0
386992,197,2021-12-01 11:00:00,2.0,0.0,0,0,0,0,0
386993,197,2021-12-01 12:00:00,1.0,0.0,0,0,0,0,0
386994,197,2021-12-01 13:00:00,1.0,0.0,0,0,0,0,0
386995,197,2021-12-01 14:00:00,1.0,0.0,0,0,0,0,0
386996,197,2021-12-01 15:00:00,1.0,0.0,0,0,0,0,0
386997,197,2021-12-01 16:00:00,1.0,0.0,0,0,0,0,0
386998,197,2021-12-01 17:00:00,1.0,0.0,0,0,0,0,0
386999,197,2021-12-01 18:00:00,1.0,0.0,0,0,0,0,0
387000,197,2021-12-01 19:00:00,2.0,0.0,0,0,0,0,0
387001,197,2021-12-01 20:00:00,1.0,0.0,0,0,0,0,0
387002,197,2021-12-01 21:00:00,1.0,0.0,0,0,0,0,0
387003,197,2021-12-02 10:00:00,1.0,0.0,0,0,0,0,0
387004,197,2021-12-02 11:00:00,1.0,0.0,0,0,0,0,0
387005,197,2021-12-02 12:00:00,1.0,0.0,0,0,0,0,0
387006,197,2021-12-02 13:00:00,1.0,0.0,0,0,0,0,0
387007,197,2021-12-02 14:00:00,1.0,0.0,0,0,0,0,0
387008,197,2021-12-02 15:00:00,1.0,0.0,0,0,0,0,0
387009,197,2021-12-02 16:00:00,1.0,0.0,0,0,0,0,0
387010,197,2021-12-02 17:00:00,1.0,0.0,0,0,0,0,0
387011,197,2021-12-02 18:00:00,1.0,0.0,0,0,0,0,0
387012,197,2021-12-02 19:00:00,1.0,0.0,0,0,0,0,0
387013,197,2021-12-02 20:00:00,1.0,0.0,0,0,0,0,0
387014,197,2021-12-02 21:00:00,1.0,0.2,0,0,0,0,0
387015,197,2021-12-03 10:00:00,1.0,0.0,0,0,0,0,0
387016,197,2021-12-03 11:00:00,1.0,0.0,0,0,0,0,0
387017,197,2021-12-03 12:00:00,1.0,0.0,0,0,0,0,0
387018,197,2021-12-03 13:00:00,1.0,0.0,0,0,0,0,0
387019,197,2021-12-03 14:00:00,1.0,0.0,0,0,0,0,0
387020,197,2021-12-03 15:00:00,1.0,0.0,0,0,0,0,0
387021,197,2021-12-03 16:00:00,1.0,0.0,0,0,0,0,0
387022,197,2021-12-03 17:00:00,1.0,0.0,0,0,0,0,0
387023,197,2021-12-03 18:00:00,1.0,0.0,0,0,0,0,0
387024,197,2021-12-03 19:00:00,1.0,0.0,0,0,0,0,0
387025,197,2021-12-03 20:00:00,1.0,0.0,0,0,0,0,0
387026,197,2021-12-03 21:00:00,1.0,0.2,0,0,0,0,0
387027,197,2021-12-04 10:00:00,1.0,0.0,0,0,0,0,0
387028,197,2021-12-04 11:00:00,1.0,0.0,0,0,0,0,0
387029,197,2021-12-04 12:00:00,1.0,0.0,0,0,0,0,0
387030,197,2021-12-04 13:00:00,1.0,0.0,0,0,0,0,0
387031,197,2021-12-04 14:00:00,1.0,0.0,0,0,0,0,0
387032,197,2021-12-04 15:00:00,1.0,0.0,0,0,0,0,0
387033,197,2021-12-04 16:00:00,1.0,0.0,0,0,0,0,0
387034,197,2021-12-04 17:00:00,1.0,0.0,0,0,0,0,0
387035,197,2021-12-04 18:00:00,1.0,0.0,0,0,0,0,0
387036,197,2021-12-04 19:00:00,1.0,0.0,0,0,0,0,0
387037,197,2021-12-04 20:00:00,1.0,0.0,0,0,0,0,0
387038,197,2021-12-04 21:00:00,1.0,0.2,0,0,0,0,0
387039,197,2021-12-05 10:00:00,1.0,0.0,0,0,0,0,0
387040,197,2021-12-05 11:00:00,1.0,0.0,0,0,0,0,0
387041,197,2021-12-05 12:00:00,1.0,0.0,0,0,0,0,0
387042,197,2021-12-05 13:00:00,1.0,0.0,0,0,0,0,0
387043,197,2021-12-05 14:00:00,1.0,0.0,0,0,0,0,0
387044,197,2021-12-05 15:00:00,1.0,0.0,0,0,0,0,0
387045,197,2021-12-05 16:00:00,1.0,0.0,0,0,0,0,0
387046,197,2021-12-05 17:00:00,1.0,0.0,0,0,0,0,0
387047,197,2021-12-05 18:00:00,1.0,0.0,0,0,0,0,0
387048,197,2021-12-05 19:00:00,1.0,0.0,0,0,0,0,0
387049,197,2021-12-05 20:00:00,1.0,0.0,0,0,0,0,0
387050,197,2021-12-05 21:00:00,1.0,0.2,0,0,0,0,0
387051,197,2021-12-06 10:00:00,1.0,0.0,0,0,0,0,0
387052,197,2021-12-06 11:00:00,1.0,0.0,0,0,0,0,0
387053,197,2021-12-06 12:00:00,1.0,0.0,0,0,0,0,0
387054,197,2021-12-06 13:00:00,1.0,0.0,0,0,0,0,0
387055,197,2021-12-06 14:00:00,1.0,0.0,0,0,0,0,0
387056,197,2021-12-06 15:00:00,1.0,0.0,0,0,0,0,0
387057,197,2021-12-06 16:00:00,1.0,0.0,0,0,0,0,0
387058,197,2021-12-06 17:00:00,1.0,0.0,0,0,0,0,0
387059,197,2021-12-06 18:00:00,1.0,0.0,0,0,0,0,0
387060,197,2021-12-06 19:00:00,1.0,0.0,0,0,0,0,0
387061,197,2021-12-06 20:00:00,1.0,0.0,0,0,0,0,0
387062,197,2021-12-06 21:00:00,1.0,0.2,0,0,0,0,0
387063,197,2021-12-07 10:00:00,1.0,0.0,0,0,0,0,0
387064,197,2021-12-07 11:00:00,1.0,0.0,0,0,0,0,0
387065,197,2021-12-07 12:00:00,1.0,0.0,0,0,0,0,0
387066,197,2021-12-07 13:00:00,1.0,0.0,0,0,0,0,0
387067,197,2021-12-07 14:00:00,1.0,0.0,0,0,0,0,0
